movieID,avg rating,duration,Year
211141,3.00,77,2020
5387,2.81,34,2002
5354,3.49,196,1969
133869,3.06,132,2015
5284,2.89,133,2001
133867,2.93,121,2015
133457,3.29,47,1968
262057,5.00,131,2021
4872,3.31,100,2000
107632,2.62,158,1918
4755,3.37,46,1996
133343,2.79,180,2007
184783,3.50,183,2016
81906,3.50,37,2010
4771,3.10,47,2001
4614,2.97,193,1989
133159,2.72,98,2013
184599,3.24,33,2017
184593,2.30,79,2013
158651,3.69,65,1960
107217,2.16,61,2009
4340,2.19,83,2001
132870,2.50,142,1983
55498,2.94,65,2007
3981,2.78,118,2000
209735,0.50,182,2019
158298,3.59,122,2003
3987,2.94,140,2000
183727,2.67,125,2017
132284,3.25,106,1938
80844,3.33,46,2008
183721,3.89,54,2005
286595,2.62,207,2023
3708,2.99,34,1984
209149,3.80,149,2013
3395,2.65,189,1987
118512,2.75,190,2007
260017,1.75,182,2000
157140,3.90,204,2016
2829,2.79,105,1999
2826,3.14,179,1999
105703,3.49,107,2012
54272,3.39,62,2007
182299,3.20,74,1938
233739,3.50,195,1961
130862,2.35,138,2014
2268,3.83,82,1992
156579,3.89,59,2015
2277,2.33,55,1998
182305,2.71,184,1929
79428,2.87,40,2010
208064,1.50,142,1979
2310,3.60,107,1998
27914,3.83,146,2004
207948,3.00,163,2017
2194,3.87,193,1987
105071,2.43,119,2008
2197,3.48,31,1997
207063,2.25,157,2008
1309,3.17,171,1995
207107,1.50,93,2009
1353,3.20,50,1996
103424,3.33,113,1915
547,2.84,92,1994
206301,4.00,169,2007
180581,2.75,113,2006
283461,3.50,142,2022
77707,3.75,197,2004
26270,3.74,74,1972
180589,3.07,82,2017
77709,3.28,210,2008
283463,2.75,122,2023
77715,3.36,201,2003
26269,3.70,57,1972
26263,1.64,106,1972
232017,3.58,82,2020
564,2.36,104,1994
259327,2.88,191,2021
207896,2.50,195,2019
2142,3.06,138,1991
2136,2.82,37,1963
207890,2.94,207,2019
2151,3.21,156,1989
105028,3.43,169,2012
207908,3.50,114,1937
2154,2.70,186,1998
2041,2.68,76,1981
4142,2.32,114,2000
3767,2.16,46,1985
209521,3.33,99,1991
106644,3.00,136,1957
260961,0.50,183,1968
158084,3.00,163,2014
55207,3.51,189,2004
3770,3.33,126,1984
105901,3.25,200,1956
3024,2.37,41,1978
285355,3.50,171,1944
79601,3.50,89,2009
182475,2.88,162,2017
2453,3.10,70,1986
208207,1.65,57,2019
105330,3.00,118,1972
156767,3.24,172,1928
2456,2.33,62,1989
26229,3.17,106,1970
512,2.92,58,1994
264912,2.70,162,2021
213481,2.33,162,2014
7727,2.56,187,1984
213475,3.85,88,2019
59173,3.04,197,1975
149144,3.28,102,2014
162072,0.50,204,2011
213509,1.83,143,2009
264946,1.89,179,2021
213515,2.50,33,2020
7761,3.48,92,1964
161686,2.61,134,2016
7384,3.57,93,2003
96952,3.50,164,2011
174123,2.25,69,1904
71246,3.50,194,2009
140046,2.17,191,1992
191483,2.61,66,2018
34811,3.76,114,2004
137688,3.75,79,1996
189125,3.15,162,2018
287139,3.50,74,2014
81385,3.53,100,2010
184253,2.83,65,2018
210377,2.50,70,1993
4623,3.49,47,1989
56060,3.58,86,2006
184639,4.50,144,2016
287513,2.62,31,2023
158934,2.25,158,2013
261811,2.00,162,1930
4626,3.52,96,1989
223155,2.00,161,2000
120278,2.73,86,2013
133699,3.74,182,2004
30822,3.36,114,2004
148242,3.24,42,1999
199682,3.50,164,2007
96805,2.78,204,1999
6812,2.90,130,1990
161123,3.75,73,2015
58246,3.23,46,2007
132883,3.66,172,2014
55732,3.47,130,2007
158609,3.50,88,2003
4298,4.03,173,1955
152077,3.73,153,2016
49200,3.52,115,1948
43919,1.62,32,2006
109325,3.00,208,2010
6448,3.72,39,1965
212202,3.29,148,2015
6454,3.56,139,1989
186471,3.25,63,2018
135037,3.83,97,1955
32160,3.68,83,1934
185841,3.29,159,2018
160133,3.12,88,1995
263007,3.81,138,2021
5811,3.73,143,2001
134405,1.75,154,1985
237282,2.50,100,1940
31528,3.66,132,1939
188505,3.47,131,2017
162632,3.33,147,2015
214084,4.00,173,1998
8330,3.70,84,1959
59369,3.73,124,2008
162246,3.56,66,2011
7935,3.56,207,1976
7932,3.81,208,2000
110809,2.88,169,2014
162252,2.12,208,2011
110818,2.40,33,1970
7941,3.92,192,1955
84957,3.10,76,2010
277858,3.00,71,1980
72104,3.75,175,1989
213590,2.62,182,2019
7836,3.91,123,1970
264259,3.50,51,2021
6980,3.52,45,1962
84131,3.83,88,1983
264201,3.33,69,2019
161324,3.25,122,2013
212767,3.00,178,1988
7013,3.99,42,1955
6926,3.46,178,1956
3623,2.98,137,2000
209377,3.25,63,2005
106506,3.12,87,1994
209383,4.12,94,2018
3629,4.03,155,1925
3306,3.89,177,1928
208953,1.50,108,2018
106076,4.10,111,2013
3199,3.38,170,1957
183227,3.80,98,2017
80350,1.85,113,2010
80374,3.64,158,2009
183251,2.35,148,2017
3226,4.17,163,1999
3223,3.62,86,1985
106100,3.91,40,2013
106109,3.52,67,2012
3232,3.75,182,1925
273187,2.50,207,2022
118876,2.73,118,2013
170335,2.25,92,2003
118898,3.56,87,2014
170341,2.50,87,2013
67464,3.29,122,1932
159123,3.88,39,2003
4812,2.82,81,1986
261105,1.50,78,2015
158228,3.50,37,1947
209671,3.00,108,2012
3917,3.37,70,1987
212889,1.00,155,2016
7135,3.90,101,1960
58530,3.61,195,2004
135623,3.29,156,2014
7038,3.40,125,2000
84189,3.12,79,2010
135615,1.75,45,2006
32741,3.17,56,1967
187055,2.20,43,
84178,2.65,63,1940
32788,3.58,106,2000
7068,3.84,145,1961
109945,2.60,156,2013
212825,3.50,201,1992
7071,3.99,35,1974
7064,3.91,122,1946
109941,2.85,121,2012
212821,3.25,87,2012
7067,3.81,187,1965
7065,3.00,182,1915
2908,3.78,144,1999
260093,3.36,55,2021
208677,2.00,117,2010
2923,3.38,165,1977
208571,3.00,159,1996
2817,1.70,70,1992
54254,3.43,45,2006
2820,3.59,137,1964
2232,3.59,206,1997
207986,3.00,64,2019
156549,3.10,163,2015
2238,3.85,97,1976
1753,3.30,98,1998
207507,1.75,152,2019
1184,3.75,135,1991
104061,3.00,56,2011
206941,3.21,78,2019
104064,3.00,56,2012
1187,3.67,131,1992
104039,1.88,121,1989
1162,3.78,167,1972
879,2.81,76,1997
206633,2.65,161,2019
206639,2.36,60,2019
885,2.67,45,1996
876,2.73,168,1993
103753,3.81,126,2006
193711,3.50,116,1968
90825,2.83,122,2002
193699,3.33,133,1988
142262,1.25,90,1968
245136,3.58,206,2021
142064,2.12,187,2012
206423,3.40,103,2019
283265,4.00,126,2018
231831,2.77,122,2020
128954,2.82,184,2008
26080,1.70,157,1962
257551,2.61,131,2021
154674,3.50,172,2003
360,2.73,64,1994
103237,3.64,206,2012
51800,3.20,163,2000
128742,4.50,69,1991
25865,3.75,94,1940
231619,3.40,184,2018
25859,3.49,39,1940
128736,3.45,163,2010
77296,2.64,72,2007
180173,2.50,104,2005
205899,2.50,174,1977
145,3.28,101,1995
51579,2.65,67,2006
154456,3.27,162,2015
154462,3.09,94,2014
257339,2.50,97,2021
154,3.80,159,1967
4725,3.35,75,2001
210479,2.68,58,2019
4728,3.13,175,2001
115065,2.74,65,2013
50800,2.64,56,2007
50440,2.17,167,2007
267836,2.00,59,2021
164959,2.54,200,2016
242130,3.00,101,1958
139253,4.25,50,2011
112591,3.40,132,2014
48326,3.13,142,2006
48142,2.71,125,2006
214456,2.50,183,2002
8702,2.98,193,1993
98695,3.66,112,1982
201572,3.17,204,2000
251480,2.88,156,2021
45726,2.71,102,2006
146788,1.00,192,1989
43914,3.26,116,2005
58816,3.25,79,2006
7373,3.31,63,2004
213127,3.01,136,2020
213133,3.00,91,2019
7379,2.95,154,2004
135959,2.36,94,1999
33085,2.93,129,2005
31431,2.19,157,2005
5542,2.55,118,1980
159853,3.30,179,2011
5548,3.02,142,1986
108425,3.00,115,2012
211305,1.00,74,2003
5551,2.47,146,1944
5536,3.22,193,2000
262721,3.22,90,2021
211404,3.17,58,1975
5650,3.57,143,1983
8945,3.43,140,2004
60382,3.46,139,2008
214702,2.00,150,2010
8948,2.93,45,2004
7150,2.69,40,2003
6764,3.35,167,2003
211950,2.75,114,2010
6196,2.85,77,2003
159658,4.00,69,1979
211101,2.50,75,1962
5347,2.46,107,2002
211057,1.12,140,2019
5303,2.87,153,1990
262503,0.75,201,2021
159626,2.07,204,2016
211069,4.00,117,2013
5315,2.51,50,2001
185343,1.75,51,2008
133909,2.50,103,1938
31032,2.93,199,2003
5326,1.81,180,2002
223890,3.50,165,2019
121013,3.38,182,1976
82476,2.92,104,1955
185353,3.02,186,1995
133919,3.00,132,1939
31042,3.38,108,1930
262513,1.25,53,2021
159636,1.75,40,2006
211079,2.00,156,2017
108202,3.47,154,1986
5325,3.74,32,2001
171393,3.10,184,2010
274273,0.50,75,1991
68519,2.24,117,2009
158565,2.94,119,1979
55691,3.52,35,1989
4254,2.25,67,2001
184041,2.50,148,2018
81164,2.77,54,2009
261201,2.72,49,2021
158324,3.50,65,2009
209767,3.25,36,1976
4013,2.02,158,2000
107412,4.05,67,1967
4535,3.73,160,1982
261723,3.00,71,2015
158846,3.82,73,2015
4538,3.41,205,1988
4544,2.60,122,1988
184855,3.62,208,2017
287735,5.00,105,2023
81981,3.79,103,1976
133237,2.78,162,2012
236111,3.21,98,2020
107535,2.50,125,1973
4658,3.71,145,1989
133221,3.77,185,1975
184661,3.25,67,2008
81784,3.30,72,2010
210387,3.57,76,1990
4633,3.19,129,1989
158743,4.06,34,2006
209559,3.25,119,1991
106682,3.17,180,2009
3805,3.06,201,1981
235131,2.50,43,1946
260863,2.50,101,2021
3678,3.65,85,1955
3577,2.50,138,1988
106443,3.17,178,2013
3566,3.28,114,2000
209211,2.50,193,1987
3457,3.14,43,2000
3351,2.85,43,1964
208989,3.31,56,2019
3235,3.11,67,1980
208847,2.88,87,2019
3093,3.82,149,1971
80241,3.14,207,2010
157401,2.06,173,2016
3090,4.06,70,1987
155547,1.65,60,2015
1236,4.00,140,1990
180471,3.33,186,2017
26160,3.43,42,1967
26157,1.71,86,1966
129034,4.17,142,2011
51886,3.75,131,2004
449,3.45,191,1994
205911,2.50,120,2000
157,2.80,184,1995
154468,3.45,78,2014
166,2.90,35,1995
2646,2.86,210,1945
2359,3.78,151,1998
105236,2.16,173,1982
2356,2.97,85,1998
208110,3.29,91,2019
208116,4.44,85,2017
2362,2.71,148,1953
1510,2.58,175,1997
258701,4.00,65,2021
155824,3.25,195,2015
52950,3.29,174,2006
205927,2.00,124,2017
173,2.55,182,1995
103050,3.35,84,2011
176,3.84,88,1995
180207,2.50,206,1996
77330,3.50,204,2009
128770,2.50,196,1970
25893,3.47,164,1944
180215,3.50,114,1991
25904,3.45,194,1944
205941,2.29,115,2019
187,3.45,42,1995
198073,3.50,131,2008
146636,2.83,37,2014
43762,3.41,163,1969
95199,3.00,71,2012
4262,3.94,151,1983
171411,3.40,130,1970
274285,2.84,50,2022
211672,0.50,79,2019
5918,2.49,74,1982
173045,3.00,50,1964
275919,3.41,70,2022
173057,1.50,145,1963
70183,3.25,47,2009
187341,3.06,140,1952
84467,3.17,190,1954
7316,2.56,127,2004
3443,2.37,200,1986
209197,4.00,157,2018
106326,3.14,64,2013
3449,2.99,43,1988
4743,3.44,47,2001
91014,3.43,175,2011
245322,0.50,92,1949
142448,3.50,168,2015
243406,2.83,51,1948
140529,3.01,100,2015
203809,3.67,208,2016
255249,1.00,108,2021
152372,3.25,35,2016
190945,2.71,90,2018
242388,2.00,122,2017
139511,2.93,77,2007
139509,2.00,88,2010
229547,2.84,66,2020
203839,3.33,180,1993
49528,2.60,200,2006
113793,3.62,140,2006
190939,3.50,131,2018
88065,2.29,43,2011
242376,3.75,147,1938
139499,3.62,73,2014
49526,2.55,180,2006
138526,3.06,173,2007
33021,3.42,199,1983
110181,2.43,90,1968
7304,3.62,118,1977
135889,2.97,145,2013
157629,4.00,76,2010
3263,3.13,149,1992
80408,2.19,67,1998
183285,2.75,85,2017
131848,2.35,194,2004
182545,3.33,78,1923
156840,2.88,100,2012
259717,3.50,158,1988
53963,3.00,194,2007
2526,2.43,100,1979
259647,2.75,62,2021
2462,1.79,141,1994
156773,3.73,62,2004
208213,3.33,60,1999
2459,3.35,151,1974
2468,2.75,145,1986
105345,2.87,106,2008
208225,3.50,49,2003
2471,2.61,40,1988
182493,4.00,203,2011
131056,3.19,188,2007
172639,2.50,56,2006
121202,3.41,163,2007
95069,3.19,181,2012
197943,3.25,131,2017
140042,3.08,162,1983
191479,3.10,175,2018
140078,3.69,174,2010
268552,5.00,121,2021
165675,3.00,55,2014
62801,3.83,122,1972
212285,3.71,67,2018
6531,3.37,181,1993
209795,2.50,63,1963
4041,3.52,139,1982
106918,3.70,187,2013
4044,2.08,47,1977
196889,3.24,150,2019
94015,2.95,40,2012
85401,3.31,136,2010
98243,3.50,58,2012
149146,3.38,198,2015
200586,3.50,62,1944
97709,3.14,124,2012
83361,3.31,195,1922
199055,3.28,72,2001
96181,3.17,31,2008
129727,2.50,202,1971
26850,3.54,200,1994
1127,3.68,66,1989
206881,3.62,188,2006
52570,3.81,73,1968
258321,1.50,99,2005
155444,3.09,89,1974
206851,0.75,47,1990
1097,3.74,86,1982
103974,3.33,146,2013
258285,2.25,60,2021
1100,2.86,164,1990
181125,3.17,115,1994
78251,3.02,73,2010
91104,2.37,174,2011
6622,2.89,136,2002
263813,3.00,74,2002
160936,1.50,30,1963
58059,3.53,44,1955
6680,3.25,72,2000
184445,3.36,69,2017
81568,3.43,72,1942
191797,2.80,187,2012
37495,3.81,30,2004
191809,4.00,85,2013
88932,2.94,85,2011
76079,3.17,206,2009
114569,2.94,147,1955
268880,3.38,126,2021
140295,3.82,209,1982
73587,3.67,119,2009
72129,2.85,127,2009
57996,3.32,125,2005
212313,2.20,170,1988
6559,3.03,77,1994
173701,3.00,58,2000
70824,1.88,93,2009
121596,2.73,67,2011
173033,1.62,178,1954
275913,1.00,157,1947
70159,3.39,140,2009
181853,3.00,67,1953
78976,3.50,77,2010
1825,2.73,75,1998
220404,3.00,57,2002
117527,3.12,70,2006
168964,3.50,129,2014
66090,3.40,160,2008
130109,2.50,171,1968
27232,3.00,32,2000
52952,3.81,176,2006
207269,1.00,177,2019
104392,3.09,44,1971
1515,2.70,105,1997
130103,3.90,129,2006
181543,2.88,97,2017
78666,3.41,130,2005
168690,2.83,106,2007
65813,2.47,146,2009
62912,2.52,44,2008
149686,3.26,140,2015
153060,3.83,38,1970
50183,3.24,135,2006
178723,1.00,32,2012
281600,2.50,88,2022
127298,3.63,109,2014
139974,3.50,61,1994
127132,2.96,136,2015
281468,3.00,85,2022
178591,3.75,210,2006
230031,0.50,200,2008
127154,3.81,209,2015
202896,2.80,48,1989
151459,3.43,139,2016
48591,2.52,164,2006
125085,1.92,32,2013
227959,2.44,145,2020
47940,3.29,83,2005
96415,3.06,174,2012
45003,3.42,123,2004
31004,2.96,80,2002
133881,3.81,59,1980
185321,3.42,148,2017
82447,3.18,208,2010
5296,2.75,51,2002
159684,2.50,56,2015
198243,1.88,48,2019
249686,3.12,128,1976
43932,2.51,85,2006
146606,3.07,33,2015
249480,2.83,58,2021
43744,3.49,112,2005
27875,3.31,78,2004
233629,3.67,179,2020
182195,3.50,206,1934
79318,3.55,143,2009
130758,2.67,92,1988
27881,2.70,79,2005
2158,2.87,173,1998
207912,2.50,175,1964
207918,3.58,86,2019
2164,2.14,138,1987
40723,3.04,42,2005
190745,2.78,44,2018
187601,3.17,181,2018
194861,3.60,192,2018
130660,3.62,32,1975
27783,3.27,98,2004
2060,3.05,92,1998
207814,2.30,108,1970
156377,2.68,111,1997
2066,4.04,153,1947
2055,2.75,155,1978
2049,3.30,101,1967
207800,3.75,182,2002
2046,3.42,141,1986
104923,3.45,206,2013
27772,3.37,110,2002
188839,2.43,130,2014
163122,2.23,142,2016
8811,1.71,171,2004
7133,1.84,75,1983
212887,2.50,128,2001
264327,1.75,150,2021
161450,2.56,104,1966
58576,2.98,36,1966
32853,4.03,77,1969
135727,3.37,114,2004
7142,2.66,112,2003
6906,2.61,66,1985
109783,2.89,31,2008
109168,1.50,64,1980
6291,3.85,153,2002
186177,2.76,76,2017
211912,3.50,165,2018
6158,2.37,107,2003
211538,3.50,143,2016
5784,2.65,124,2002
5646,3.58,201,1989
211400,1.88,193,2012
159960,0.50,45,1974
262837,2.80,178,2021
198323,1.50,133,1934
95449,3.01,122,2012
288369,3.50,205,2022
134061,3.00,91,1969
31184,3.44,63,2004
236949,4.00,176,2020
31195,3.24,95,1970
158703,3.50,107,2014
55826,3.08,30,2005
105753,2.80,146,2011
2876,2.81,129,1994
1687,3.21,209,1997
207441,1.83,60,2004
181483,3.50,181,2017
78606,2.98,134,2009
258643,3.00,187,1999
155766,2.83,66,2014
1415,3.51,31,1996
207169,3.38,180,1948
1192,3.97,164,1990
1170,2.07,110,1995
1026,3.21,158,1949
851,3.50,176,1996
283427,2.83,122,2022
26242,3.70,210,1971
525,3.38,112,1993
26220,3.13,101,1970
103380,3.00,85,1961
503,3.08,167,1994
497,3.87,107,1993
103374,2.83,49,2012
206254,3.25,180,2014
500,3.40,146,1993
154814,3.50,156,2010
51937,2.48,75,2007
282535,5.00,50,2022
205393,2.50,157,1988
205106,2.92,185,2019
50804,3.08,56,2007
50442,3.31,166,2007
50274,3.52,105,2006
268716,3.17,99,1998
50160,3.56,186,2006
101592,3.94,87,2011
230177,4.00,93,2007
50158,2.94,114,2007
127156,3.52,41,2015
127112,2.78,51,2015
204272,2.50,103,1990
49910,3.70,119,2007
255005,4.50,31,1936
152131,3.76,185,2011
280728,5.00,204,1959
177851,2.67,58,2016
177411,3.50,58,2000
228887,0.50,150,2005
126010,2.62,96,2007
74573,3.61,208,2009
192615,3.00,30,2018
141181,3.00,40,1947
38304,3.92,118,2005
182089,2.70,95,1942
27778,3.00,169,2004
156375,2.12,31,2003
53498,3.38,101,2006
2061,3.05,151,1997
5122,3.55,132,1971
223676,3.50,199,2013
120799,2.98,95,2015
264065,1.83,57,2021
6880,2.79,94,2003
208547,3.67,55,2018
2793,2.66,138,1997
262257,1.40,52,2021
210771,2.00,173,2016
5017,3.96,139,1953
185039,3.10,142,1990
133602,3.76,81,2015
127208,2.83,44,2015
164949,3.85,53,2016
267826,5.00,201,2021
36373,3.59,175,1996
139219,2.44,180,1997
190659,3.00,196,2010
87785,3.05,104,2010
157887,3.08,165,1970
3576,3.55,159,1987
4921,3.61,149,1933
235511,3.50,159,1943
132634,2.58,127,2012
184071,2.52,178,1990
105799,3.32,53,2013
2922,3.63,71,1968
271749,4.00,126,2021
117438,3.81,108,2014
194562,4.50,94,2005
91688,2.68,126,2011
143119,3.33,89,1976
194556,3.27,201,2017
184581,2.00,184,1981
81704,3.54,72,2009
133141,2.38,112,2012
190713,4.00,204,1981
139273,1.00,80,2008
242150,3.42,189,2010
216442,3.93,68,2020
113565,3.19,144,2013
46967,3.36,84,2006
175549,1.75,118,1990
278426,2.00,44,1987
72672,3.56,37,2009
8225,3.39,154,1990
185561,3.40,112,1975
82684,3.22,193,2009
236995,3.75,124,2021
235111,3.25,102,2017
132234,3.00,58,1978
286551,1.50,54,1973
80797,3.11,184,1937
183671,3.49,78,2017
157963,2.50,82,1972
3652,3.11,124,1980
6769,3.22,170,2003
134555,3.50,142,2014
288869,2.50,187,1936
83115,3.11,65,1991
185989,2.70,205,2018
31687,2.97,204,2005
160281,3.25,134,2010
211724,1.75,160,2017
5970,3.31,183,1991
123151,1.75,134,2007
226028,5.00,113,2015
71717,3.31,164,1934
277462,3.00,144,2009
174585,2.35,168,2017
6786,3.77,143,1985
263977,4.25,96,2021
161100,2.88,97,2015
58223,3.45,34,2005
173889,3.50,178,2005
148172,2.92,102,2016
174107,3.08,171,1900
174113,3.00,161,1903
276993,2.00,155,1989
71239,2.76,200,2008
84125,3.25,90,1930
197883,3.83,98,2019
6964,3.43,199,1985
186983,3.75,166,2018
210899,2.75,110,2017
5145,3.76,85,1965
262253,3.00,144,1954
5068,3.35,184,2001
133653,3.34,120,2015
30776,2.95,94,1936
185087,3.50,190,2017
3836,3.78,105,1970
235295,2.88,170,2021
132418,2.60,174,2015
183855,2.69,207,
25948,3.23,57,1948
283133,2.53,55,2023
128840,3.67,166,2014
25963,3.91,187,1950
240,2.90,104,1995
205994,2.75,128,2019
206000,0.50,168,2016
246,4.00,200,1994
25954,3.99,52,1950
283139,3.46,128,2023
180265,3.57,120,2017
166421,4.00,202,2005
63544,3.48,158,2006
102070,3.28,46,2012
179221,3.63,50,2017
116197,3.00,106,1937
167634,2.85,145,2017
177359,3.75,114,1945
280236,3.07,148,2022
151639,3.02,160,2016
249186,2.50,82,2017
146309,3.80,125,2015
168622,1.50,38,2016
194342,2.88,63,2018
245782,1.50,190,2018
142905,3.17,42,2015
155760,3.67,116,2013
258637,3.19,59,2021
181495,5.00,196,2006
78618,3.23,162,1968
1467,2.77,207,1996
216079,2.75,69,2004
26616,3.55,42,1987
283801,3.70,89,2023
129508,3.50,99,1958
26631,3.73,141,1988
129213,3.00,74,1958
26336,3.02,112,1975
283521,4.00,180,2010
257819,1.50,188,2010
154945,2.50,31,2014
634,2.24,103,1995
77774,3.24,182,2009
180651,4.75,138,2010
283525,4.00,102,2015
26340,3.76,79,1976
5426,3.32,93,1972
136958,2.18,111,1983
265558,3.00,70,1961
265564,0.50,87,2021
59810,3.63,51,2008
8373,2.70,81,2004
6488,3.00,195,2002
207423,3.33,159,1921
1669,3.45,54,1997
104546,2.25,180,2013
1672,3.61,134,1997
155980,3.40,156,2014
258857,3.65,120,2021
173175,3.26,95,2017
276055,3.50,31,2021
70301,2.67,173,2009
250326,3.48,171,2021
147452,3.69,194,2013
205875,2.00,50,1928
121,3.73,120,1992
205881,4.00,185,1930
127,3.25,160,1994
244334,3.51,86,2021
205329,3.52,38,2019
148046,2.26,95,1890
250926,4.50,197,2010
45172,3.56,117,1998
96606,4.07,72,2011
199474,1.00,88,2018
146443,3.41,32,2009
183611,3.60,101,2018
209343,3.50,173,1958
3589,2.52,204,1966
106466,2.75,37,1924
3592,3.55,193,1982
93510,3.63,80,2012
196387,3.57,195,1974
140944,3.00,83,2009
192381,3.19,87,2018
162678,3.50,39,2015
59801,3.84,144,1987
214118,5.00,41,1994
8364,3.60,78,2003
239826,4.50,209,2019
34072,3.64,198,2005
188383,3.27,95,2017
182643,3.09,196,2009
79769,3.56,57,2010
2615,2.94,45,1985
105492,2.62,61,2005
224314,4.00,146,2011
172877,3.76,202,2003
121306,2.75,86,2011
172743,3.28,31,2016
56874,2.50,99,2004
159751,3.25,35,1941
5440,3.61,108,1949
119222,2.30,103,2014
170659,3.11,83,1986
270662,0.50,147,2021
167788,3.59,183,1989
203669,3.00,79,1968
2586,2.70,140,1999
221126,2.40,181,2018
118252,2.97,129,2013
166070,3.05,181,2014
114633,2.81,194,1981
140339,3.37,188,2015
49422,3.65,199,2006
152290,3.81,88,2015
229461,3.25,88,2020
126584,3.45,105,2012
114704,2.64,148,2014
112495,3.74,164,2013
138212,3.10,74,2016
138226,3.60,190,2014
86789,2.50,164,1932
163510,3.62,191,2016
214953,3.17,176,2014
112076,3.05,65,2011
213385,3.00,77,2019
110508,2.32,127,1991
208957,3.10,83,2018
3203,3.59,87,1989
106080,1.83,75,1970
157514,1.00,66,1966
260391,2.50,139,2021
3206,3.00,196,1984
3162,2.41,104,1999
3156,3.18,210,1999
3153,3.60,158,1958
208907,2.00,62,2013
106030,2.88,124,2013
182079,2.61,120,1937
27768,3.63,190,2004
156362,1.33,70,1987
2051,2.60,53,1977
207802,4.00,115,2001
2048,3.50,210,1986
104925,3.18,68,2013
2057,3.36,205,1963
156321,3.50,74,1952
207764,3.00,81,1997
2010,3.97,141,1927
53447,3.27,101,2007
156315,3.33,166,1945
53450,3.22,87,1980
2013,3.31,84,1972
283705,3.00,72,2020
77951,3.20,114,2000
129391,3.75,99,1975
26514,2.62,105,1984
785,3.28,183,1996
779,2.85,205,1997
206533,3.10,74,2017
206545,3.00,50,1989
791,3.60,127,1994
788,2.82,65,1996
103665,3.29,58,2013
797,3.38,196,1991
101097,3.08,130,2013
203974,3.46,193,2018
49663,3.31,173,2005
99351,2.19,141,1989
8610,3.56,98,1984
214364,3.00,83,1980
214370,3.75,100,2017
8616,3.27,33,1953
98587,3.65,165,2012
148838,3.67,111,2010
200278,2.83,193,2001
97401,3.41,175,2012
212635,3.50,126,1978
6881,3.56,158,2003
135472,2.64,78,2014
186909,3.50,56,
238352,2.75,169,1973
32598,3.17,132,2005
199740,2.50,208,2017
96863,2.95,135,2012
96590,2.52,103,2012
199464,2.38,61,2016
144702,2.00,108,2013
93265,3.71,33,2011
221850,3.32,136,2020
3346,2.64,203,1965
260537,2.50,61,2019
54783,2.11,154,2007
196197,0.50,75,2011
93320,3.59,80,1999
176599,2.66,133,2017
266656,4.00,38,2021
163779,3.31,65,2016
189505,2.75,139,1937
86628,3.44,209,2011
259655,3.00,149,2021
2470,3.13,138,1986
156781,3.66,51,2009
208233,1.50,167,2019
2479,2.42,57,1999
66744,3.62,73,2008
240740,2.83,108,2020
137863,3.20,121,2015
60745,3.47,110,1961
212092,2.50,125,2019
6338,2.70,71,2003
210237,3.00,190,1973
4483,2.11,136,1988
210215,2.75,100,1944
107338,3.19,113,2013
4461,2.12,74,1999
4218,3.64,138,1986
257031,4.00,134,2020
154154,4.00,69,2011
51277,3.85,46,1978
153905,3.62,210,2006
153851,2.50,144,1972
50977,3.05,87,1982
5638,2.98,61,1964
198499,2.17,30,2019
147074,2.17,201,1973
44197,3.30,184,2006
38843,3.25,152,1963
188235,2.25,80,1998
85358,2.56,155,2009
7113,3.16,69,1991
212867,2.83,32,1996
7116,3.97,85,1955
109993,2.51,144,2009
212873,2.00,204,2014
7119,3.14,154,1990
109985,3.21,125,1979
7108,3.30,36,1993
238570,2.50,202,2021
135693,3.07,143,2013
32825,3.68,35,1984
206763,3.33,198,2019
1009,3.14,182,1975
206769,0.50,89,2015
1015,3.29,33,1993
26732,3.56,34,1991
823,3.39,141,1967
180851,4.00,127,1978
129417,3.17,202,1951
26540,3.31,72,1985
142178,2.12,86,1997
90741,2.17,73,2007
180787,3.50,98,1941
77910,2.74,85,1988
756,3.18,130,1994
103633,4.50,117,2008
77907,3.36,105,2009
283661,3.50,160,1940
129350,2.30,180,2013
26476,3.61,148,1983
116088,3.17,153,1987
257585,3.51,205,2021
400,2.56,53,1995
128991,3.41,112,2014
26117,3.35,38,1964
188927,5.00,44,2012
137490,3.33,206,1961
8905,3.08,76,1992
6741,2.98,69,1976
6413,3.10,50,1979
109290,2.75,207,1983
212170,3.50,206,2007
6416,3.69,46,1965
160706,3.52,204,2015
6395,3.19,79,1973
6071,3.02,203,1960
6077,3.60,208,1982
134526,1.80,101,2012
31649,3.86,42,1989
5935,3.01,197,1982
288749,2.25,71,2004
263047,3.73,72,2021
160173,2.36,206,2012
211616,3.00,71,2016
5862,2.72,73,1981
5798,3.15,200,2001
134383,3.57,206,2003
5853,3.35,38,1981
160104,3.50,170,2014
5793,2.60,88,2002
288679,3.11,158,2023
237248,1.75,120,2002
31494,3.13,204,2004
134368,3.53,30,2015
237242,2.85,82,2021
288685,3.00,76,2022
82931,3.34,132,2010
160088,2.50,133,2006
262965,2.50,117,2021
211534,2.50,39,2019
5780,3.61,111,1981
5056,3.89,35,1974
5046,3.16,93,2002
159253,3.17,38,2015
262127,4.50,140,1937
4942,2.69,59,1959
4945,3.46,130,1976
146270,1.73,140,2015
94833,3.29,55,2012
197707,2.57,195,2019
43396,3.81,134,2005
274777,2.50,206,1997
